drug_name,month,avg_sentiment,ade_count,total,ade_rate
levonorgestrel,2012-09,0.03415,1,2,0.5
levonorgestrel,2012-10,0.1313,0,1,0.0
levonorgestrel,2012-11,0.1592,0,1,0.0
levonorgestrel,2012-12,0.516,0,1,0.0
levonorgestrel,2013-01,0.0933,1,2,0.5
levonorgestrel,2013-03,0.057999999999999996,1,2,0.5
levonorgestrel,2013-07,-0.181,0,1,0.0
levonorgestrel,2013-09,0.0302,0,1,0.0
levonorgestrel,2013-10,0.0758,0,1,0.0
levonorgestrel,2013-11,0.10643333333333334,0,3,0.0
levonorgestrel,2013-12,0.0,0,1,0.0
levonorgestrel,2014-01,0.1502,0,2,0.0
levonorgestrel,2014-02,-0.15639999999999998,0,2,0.0
levonorgestrel,2014-03,0.04235,0,2,0.0
levonorgestrel,2014-04,0.3667,0,1,0.0
levonorgestrel,2014-05,-0.0592,0,1,0.0
levonorgestrel,2014-06,-0.07569999999999999,1,2,0.5
levonorgestrel,2014-07,0.0128,0,1,0.0
levonorgestrel,2014-10,1.0,0,1,0.0
levonorgestrel,2014-12,-0.0402,0,1,0.0
levonorgestrel,2015-01,0.12652,0,5,0.0
levonorgestrel,2015-02,-0.4395,1,2,0.5
levonorgestrel,2015-03,0.1425,1,2,0.5
levonorgestrel,2015-04,-0.0167,1,5,0.2
levonorgestrel,2015-05,-0.032619999999999996,1,5,0.2
levonorgestrel,2015-06,0.0016727272727272752,0,11,0.0
levonorgestrel,2015-07,0.044222222222222225,2,9,0.2222222222222222
levonorgestrel,2015-08,0.06823571428571429,2,14,0.14285714285714285
levonorgestrel,2015-09,-0.048946666666666666,2,15,0.13333333333333333
levonorgestrel,2015-10,-0.09969375,4,16,0.25
levonorgestrel,2015-11,-0.006800000000000002,0,13,0.0
levonorgestrel,2015-12,-0.017914285714285716,1,7,0.14285714285714285
levonorgestrel,2016-01,-0.015999999999999997,3,14,0.21428571428571427
levonorgestrel,2016-02,-0.05852222222222222,2,9,0.2222222222222222
levonorgestrel,2016-03,0.041107142857142856,3,14,0.21428571428571427
levonorgestrel,2016-04,-0.03269375,3,16,0.1875
levonorgestrel,2016-05,0.12115833333333333,1,12,0.08333333333333333
levonorgestrel,2016-06,0.028657142857142857,1,14,0.07142857142857142
levonorgestrel,2016-07,0.05698235294117647,1,17,0.058823529411764705
levonorgestrel,2016-08,-0.01788125,2,16,0.125
levonorgestrel,2016-09,0.02243571428571428,3,14,0.21428571428571427
levonorgestrel,2016-10,-0.0238,0,11,0.0
levonorgestrel,2016-11,-0.019085714285714286,3,14,0.21428571428571427
levonorgestrel,2016-12,-0.022684615384615383,4,13,0.3076923076923077
levonorgestrel,2017-01,0.08825555555555556,0,9,0.0
levonorgestrel,2017-02,-0.021853333333333332,4,15,0.26666666666666666
levonorgestrel,2017-03,0.0336909090909091,2,11,0.18181818181818182
levonorgestrel,2017-04,-0.01909230769230769,1,13,0.07692307692307693
levonorgestrel,2017-05,0.012436363636363634,0,11,0.0
levonorgestrel,2017-06,0.08695625,0,16,0.0
levonorgestrel,2017-07,0.059613333333333324,1,15,0.06666666666666667
levonorgestrel,2017-08,-0.006146153846153848,2,13,0.15384615384615385
levonorgestrel,2017-09,0.011824999999999988,3,8,0.375
levonorgestrel,2017-10,-0.11803000000000001,4,20,0.2
levonorgestrel,2017-11,0.11670909090909092,2,11,0.18181818181818182
levonorgestrel,2017-12,-0.0038,0,1,0.0
lexapro,2008-02,0.093,0,1,0.0
lexapro,2008-03,0.1932,2,3,0.6666666666666666
lexapro,2008-04,0.0817,0,1,0.0
lexapro,2008-07,0.260125,1,4,0.25
lexapro,2008-08,-0.65,0,1,0.0
lexapro,2008-09,0.075,1,1,1.0
lexapro,2008-11,0.3328,0,2,0.0
lexapro,2009-01,0.27125,1,2,0.5
lexapro,2009-02,-0.0008750000000000008,2,4,0.5
lexapro,2009-03,0.227675,0,4,0.0
lexapro,2009-04,0.0623,1,4,0.25
lexapro,2009-05,-0.0229,0,3,0.0
lexapro,2009-06,0.06296666666666666,0,3,0.0
lexapro,2009-07,-0.010000000000000009,0,3,0.0
lexapro,2009-08,0.035,1,3,0.3333333333333333
lexapro,2009-09,0.2037,1,3,0.3333333333333333
lexapro,2009-10,0.12898333333333334,1,6,0.16666666666666666
lexapro,2009-11,0.04202857142857143,3,7,0.42857142857142855
lexapro,2010-02,0.24473333333333333,0,3,0.0
lexapro,2010-04,4.625929269271485e-18,0,3,0.0
lexapro,2010-05,-0.024999999999999994,0,2,0.0
lexapro,2010-07,-0.045500000000000006,1,3,0.3333333333333333
lexapro,2010-08,0.0423,2,2,1.0
lexapro,2010-09,0.2,0,1,0.0
lexapro,2010-10,0.14514,5,5,1.0
lexapro,2010-11,0.10414999999999999,0,2,0.0
lexapro,2011-01,0.4272,0,2,0.0
lexapro,2011-02,0.10535,1,2,0.5
lexapro,2011-03,0.025033333333333335,0,3,0.0
lexapro,2011-04,0.10110000000000001,0,4,0.0
lexapro,2011-05,-0.03928333333333334,3,6,0.5
lexapro,2011-06,0.11954999999999999,0,2,0.0
lexapro,2011-07,-0.08159999999999999,3,3,1.0
lexapro,2011-08,0.10414999999999999,0,2,0.0
lexapro,2011-09,0.140925,2,4,0.5
lexapro,2011-10,0.0974,1,2,0.5
lexapro,2011-11,0.15656666666666666,2,3,0.6666666666666666
lexapro,2011-12,-0.1258,1,1,1.0
lexapro,2012-01,0.1913,0,2,0.0
lexapro,2012-02,0.1382,0,1,0.0
lexapro,2012-03,0.125,0,1,0.0
lexapro,2012-04,0.1968,0,1,0.0
lexapro,2012-05,-0.35335,1,2,0.5
lexapro,2012-06,0.0,0,1,0.0
lexapro,2012-07,-0.044500000000000005,0,2,0.0
lexapro,2012-09,0.46109999999999995,0,2,0.0
lexapro,2012-10,0.26185,1,2,0.5
lexapro,2012-11,-0.08045,1,2,0.5
lexapro,2012-12,0.19533333333333336,0,3,0.0
lexapro,2013-01,0.027925000000000002,2,4,0.5
lexapro,2013-02,0.09452857142857142,1,7,0.14285714285714285
lexapro,2013-03,0.21806666666666666,0,3,0.0
lexapro,2013-04,0.038775000000000004,3,4,0.75
lexapro,2013-05,0.10369999999999999,0,2,0.0
lexapro,2013-06,0.07802500000000001,2,4,0.5
lexapro,2013-07,-0.003616666666666671,3,6,0.5
lexapro,2013-08,0.09322,2,5,0.4
lexapro,2013-09,0.06115999999999999,1,5,0.2
lexapro,2013-10,-0.3201333333333333,1,3,0.3333333333333333
lexapro,2013-11,-0.06962,1,5,0.2
lexapro,2013-12,0.2778333333333333,1,3,0.3333333333333333
lexapro,2014-01,0.1625,0,2,0.0
lexapro,2014-02,-0.145,1,1,1.0
lexapro,2014-03,0.018850000000000002,0,2,0.0
lexapro,2014-04,-0.0706,0,2,0.0
lexapro,2014-05,0.0,0,1,0.0
lexapro,2014-06,-0.11825000000000001,0,2,0.0
lexapro,2014-07,0.07486666666666666,3,3,1.0
lexapro,2014-08,-0.17055,0,2,0.0
lexapro,2014-09,0.01076666666666667,2,3,0.6666666666666666
lexapro,2014-10,0.04926666666666666,1,3,0.3333333333333333
lexapro,2014-11,-0.09415,2,6,0.3333333333333333
lexapro,2014-12,-0.3146,0,2,0.0
lexapro,2015-01,0.139525,2,4,0.5
lexapro,2015-02,0.155,1,2,0.5
lexapro,2015-03,0.010233333333333336,1,3,0.3333333333333333
lexapro,2015-04,-0.05971428571428572,4,7,0.5714285714285714
lexapro,2015-05,0.046188888888888883,1,9,0.1111111111111111
lexapro,2015-06,0.026366666666666663,2,6,0.3333333333333333
lexapro,2015-07,-0.24184,1,5,0.2
lexapro,2015-08,0.07862222222222222,1,9,0.1111111111111111
lexapro,2015-09,0.0371,1,5,0.2
lexapro,2015-10,0.045514285714285715,1,7,0.14285714285714285
lexapro,2015-11,0.0039000000000000033,1,5,0.2
lexapro,2015-12,0.004700000000000003,3,9,0.3333333333333333
lexapro,2016-01,-0.12335,4,6,0.6666666666666666
lexapro,2016-02,0.06107499999999999,1,4,0.25
lexapro,2016-03,0.018266666666666678,4,6,0.6666666666666666
lexapro,2016-04,-0.10276666666666667,0,3,0.0
lexapro,2016-05,-0.10957777777777777,6,9,0.6666666666666666
lexapro,2016-06,0.08451249999999999,3,8,0.375
lexapro,2016-07,-0.140475,2,4,0.5
lexapro,2016-08,0.021614285714285714,2,7,0.2857142857142857
lexapro,2016-09,0.091325,2,4,0.5
lexapro,2016-10,0.006050000000000007,2,4,0.5
lexapro,2016-11,-0.07885,0,4,0.0
lexapro,2016-12,-0.2023,1,5,0.2
lexapro,2017-01,-0.011500000000000005,3,7,0.42857142857142855
lexapro,2017-02,-0.09659999999999999,0,2,0.0
lexapro,2017-03,0.03555,4,4,1.0
lexapro,2017-04,-0.1018,1,1,1.0
lexapro,2017-05,-0.036250000000000004,3,8,0.375
lexapro,2017-06,0.013999999999999997,1,8,0.125
lexapro,2017-07,-0.1594,1,1,1.0
lexapro,2017-08,-0.1943,0,2,0.0
lexapro,2017-09,-0.05118,2,5,0.4
lexapro,2017-10,-0.31025,2,2,1.0
lexapro,2017-11,0.019620000000000002,2,5,0.4
lexapro,2017-12,0.04546666666666666,0,3,0.0
liraglutide,2010-02,0.1302,0,1,0.0
liraglutide,2010-03,0.1281,0,1,0.0
liraglutide,2010-05,-0.0893,1,1,1.0
liraglutide,2010-06,0.10524999999999998,1,2,0.5
liraglutide,2010-07,-0.037000000000000005,1,2,0.5
liraglutide,2010-08,0.15375,1,2,0.5
liraglutide,2010-09,0.07189999999999999,1,2,0.5
liraglutide,2010-10,0.2169,2,4,0.5
liraglutide,2010-11,0.1073,0,3,0.0
liraglutide,2010-12,0.0241,1,1,1.0
liraglutide,2011-01,0.06196666666666666,1,3,0.3333333333333333
liraglutide,2011-02,0.1465,0,1,0.0
liraglutide,2011-03,-0.41945,2,2,1.0
liraglutide,2011-05,0.2079,0,1,0.0
liraglutide,2011-06,0.2667,0,1,0.0
liraglutide,2011-08,-0.1532,2,2,1.0
liraglutide,2011-09,0.0504,1,1,1.0
liraglutide,2011-10,0.15493333333333334,1,3,0.3333333333333333
liraglutide,2011-11,0.1661,0,1,0.0
liraglutide,2012-01,0.10443333333333334,0,3,0.0
liraglutide,2012-04,0.0088,0,1,0.0
liraglutide,2012-06,0.09575,0,2,0.0
liraglutide,2012-07,0.3422,1,1,1.0
liraglutide,2012-08,0.05924,1,5,0.2
liraglutide,2012-09,-0.0169,0,1,0.0
liraglutide,2012-11,0.3222,0,1,0.0
liraglutide,2013-01,0.027800000000000005,0,2,0.0
liraglutide,2013-02,0.1243,1,2,0.5
liraglutide,2013-03,0.2411,1,1,1.0
liraglutide,2013-04,-0.2,0,1,0.0
liraglutide,2013-05,0.0619,1,1,1.0
liraglutide,2013-06,0.1556,0,1,0.0
liraglutide,2013-07,0.0,0,1,0.0
liraglutide,2013-10,0.08835,2,2,1.0
liraglutide,2013-11,0.13615,0,2,0.0
liraglutide,2014-01,-0.2739,0,1,0.0
liraglutide,2014-02,0.3,0,1,0.0
liraglutide,2014-03,0.09355,0,2,0.0
liraglutide,2014-04,0.3017,0,1,0.0
liraglutide,2014-05,-0.023000000000000007,1,2,0.5
liraglutide,2014-06,-0.13274999999999998,1,2,0.5
liraglutide,2014-07,0.15115,2,2,1.0
liraglutide,2014-11,0.0489,0,1,0.0
liraglutide,2014-12,0.19,0,1,0.0
liraglutide,2015-01,0.029750000000000006,0,2,0.0
liraglutide,2015-02,-0.016033333333333333,1,3,0.3333333333333333
liraglutide,2015-04,-0.0983,1,1,1.0
liraglutide,2015-05,-0.0003,1,1,1.0
liraglutide,2015-06,-0.3506,1,2,0.5
liraglutide,2015-07,0.10239999999999999,1,3,0.3333333333333333
liraglutide,2015-08,0.06186666666666666,3,3,1.0
liraglutide,2015-09,0.042820000000000004,3,5,0.6
liraglutide,2015-10,-0.16789999999999997,3,6,0.5
liraglutide,2015-11,0.09665555555555555,1,9,0.1111111111111111
liraglutide,2015-12,-0.05337142857142858,1,7,0.14285714285714285
liraglutide,2016-01,0.048999999999999995,1,10,0.1
liraglutide,2016-02,-0.04383076923076923,2,13,0.15384615384615385
liraglutide,2016-03,-0.07449,1,10,0.1
liraglutide,2016-04,0.19315,1,8,0.125
liraglutide,2016-05,-0.029415384615384614,3,13,0.23076923076923078
liraglutide,2016-06,-0.03634545454545454,0,11,0.0
liraglutide,2016-07,0.09177272727272728,3,11,0.2727272727272727
liraglutide,2016-08,0.007845454545454544,2,11,0.18181818181818182
liraglutide,2016-09,0.060360000000000004,3,10,0.3
liraglutide,2016-10,0.10962999999999998,4,10,0.4
liraglutide,2016-11,-0.03982,2,10,0.2
liraglutide,2016-12,-0.051899999999999995,0,3,0.0
liraglutide,2017-01,0.003290909090909088,2,11,0.18181818181818182
liraglutide,2017-02,0.005700000000000007,4,11,0.36363636363636365
liraglutide,2017-03,0.05528888888888889,5,9,0.5555555555555556
liraglutide,2017-04,0.11545454545454546,0,11,0.0
liraglutide,2017-05,0.047157142857142856,2,14,0.14285714285714285
liraglutide,2017-06,0.04299411764705882,5,17,0.29411764705882354
liraglutide,2017-07,0.08321818181818182,2,11,0.18181818181818182
liraglutide,2017-08,-0.015007142857142854,2,14,0.14285714285714285
liraglutide,2017-09,0.17837272727272727,4,11,0.36363636363636365
liraglutide,2017-10,0.05405,0,4,0.0
liraglutide,2017-11,0.08471818181818182,1,11,0.09090909090909091
liraglutide,2017-12,0.014350000000000002,0,2,0.0
lo loestrin fe,2011-06,0.10439999999999999,1,2,0.5
lo loestrin fe,2011-07,0.125,0,1,0.0
lo loestrin fe,2011-08,0.101,0,2,0.0
lo loestrin fe,2011-09,0.0231,0,1,0.0
lo loestrin fe,2011-10,0.11,0,2,0.0
lo loestrin fe,2011-11,0.09758571428571428,0,7,0.0
lo loestrin fe,2011-12,0.043433333333333345,1,3,0.3333333333333333
lo loestrin fe,2012-01,-0.15126666666666666,0,3,0.0
lo loestrin fe,2012-02,4.999999999999449e-05,0,2,0.0
lo loestrin fe,2012-03,0.105175,0,4,0.0
lo loestrin fe,2012-04,0.040049999999999995,0,2,0.0
lo loestrin fe,2012-05,0.0315,0,3,0.0
lo loestrin fe,2012-06,0.064,0,3,0.0
lo loestrin fe,2012-07,-0.042825,0,4,0.0
lo loestrin fe,2012-08,-0.084575,0,4,0.0
lo loestrin fe,2012-09,0.02603333333333333,0,3,0.0
lo loestrin fe,2012-10,0.174,0,1,0.0
lo loestrin fe,2012-12,0.0568,0,1,0.0
lo loestrin fe,2013-01,0.05996666666666667,0,6,0.0
lo loestrin fe,2013-02,-0.043649999999999994,0,2,0.0
lo loestrin fe,2013-03,-0.03505000000000001,0,2,0.0
lo loestrin fe,2013-05,0.04253333333333333,0,3,0.0
lo loestrin fe,2013-06,0.0766,0,3,0.0
lo loestrin fe,2013-07,-0.03233333333333333,0,6,0.0
lo loestrin fe,2013-08,0.016933333333333328,0,3,0.0
lo loestrin fe,2013-09,0.2839,0,1,0.0
lo loestrin fe,2013-10,0.10540000000000001,0,5,0.0
lo loestrin fe,2013-11,-0.03766666666666667,0,6,0.0
lo loestrin fe,2013-12,-0.00785,0,2,0.0
lo loestrin fe,2014-01,-0.046479999999999994,1,5,0.2
lo loestrin fe,2014-02,0.2725,0,1,0.0
lo loestrin fe,2014-03,-0.021099999999999994,1,2,0.5
lo loestrin fe,2014-04,0.20901666666666666,0,6,0.0
lo loestrin fe,2014-05,0.17103333333333334,0,3,0.0
lo loestrin fe,2014-06,-0.14052857142857142,1,7,0.14285714285714285
lo loestrin fe,2014-07,0.0605,0,3,0.0
lo loestrin fe,2014-08,0.20623333333333335,0,3,0.0
lo loestrin fe,2014-09,0.042675,1,4,0.25
lo loestrin fe,2014-10,0.3561,0,1,0.0
lo loestrin fe,2014-11,0.156775,1,4,0.25
lo loestrin fe,2014-12,0.014533333333333334,0,3,0.0
lo loestrin fe,2015-01,0.06775,0,4,0.0
lo loestrin fe,2015-02,0.24901999999999996,1,5,0.2
lo loestrin fe,2015-03,0.014100000000000001,0,7,0.0
lo loestrin fe,2015-04,0.02782857142857143,0,7,0.0
lo loestrin fe,2015-05,-0.032125,0,4,0.0
lo loestrin fe,2015-06,0.11372857142857143,0,7,0.0
lo loestrin fe,2015-07,-0.014229999999999996,0,10,0.0
lo loestrin fe,2015-08,0.019431818181818186,1,22,0.045454545454545456
lo loestrin fe,2015-09,-0.007836363636363636,2,11,0.18181818181818182
lo loestrin fe,2015-10,0.042421428571428575,1,14,0.07142857142857142
lo loestrin fe,2015-11,0.005560000000000004,2,10,0.2
lo loestrin fe,2015-12,-0.06625384615384615,1,13,0.07692307692307693
lo loestrin fe,2016-01,0.07424615384615385,0,13,0.0
lo loestrin fe,2016-02,0.018213333333333335,2,15,0.13333333333333333
lo loestrin fe,2016-03,-0.016285714285714282,1,28,0.03571428571428571
lo loestrin fe,2016-04,-0.06460769230769231,1,13,0.07692307692307693
lo loestrin fe,2016-05,-0.04701666666666667,1,12,0.08333333333333333
lo loestrin fe,2016-06,0.0021375000000000005,2,16,0.125
lo loestrin fe,2016-07,0.13475714285714285,1,7,0.14285714285714285
lo loestrin fe,2016-08,0.033025,1,8,0.125
lo loestrin fe,2016-09,-0.09226000000000001,3,15,0.2
lo loestrin fe,2016-10,0.10567333333333334,1,15,0.06666666666666667
lo loestrin fe,2016-11,0.1112875,0,8,0.0
lo loestrin fe,2016-12,-0.0789,0,14,0.0
lo loestrin fe,2017-01,-0.00899333333333333,0,15,0.0
lo loestrin fe,2017-02,0.006159999999999997,1,10,0.1
lo loestrin fe,2017-03,0.06997142857142857,0,7,0.0
lo loestrin fe,2017-04,-0.16793750000000002,2,8,0.25
lo loestrin fe,2017-05,-0.0874111111111111,0,9,0.0
lo loestrin fe,2017-06,-0.028379999999999996,0,5,0.0
lo loestrin fe,2017-07,0.025766666666666667,1,9,0.1111111111111111
lo loestrin fe,2017-08,0.011677777777777778,0,9,0.0
lo loestrin fe,2017-09,-0.14234,0,5,0.0
lo loestrin fe,2017-10,0.17956666666666668,0,6,0.0
lo loestrin fe,2017-11,-0.0628,0,10,0.0
magnesium sulfate / potassium sulfate / sodium sulfate,2011-01,-0.5625,0,1,0.0
magnesium sulfate / potassium sulfate / sodium sulfate,2011-03,0.4,0,1,0.0
magnesium sulfate / potassium sulfate / sodium sulfate,2012-04,0.0687,0,1,0.0
magnesium sulfate / potassium sulfate / sodium sulfate,2012-05,0.1419,0,1,0.0
magnesium sulfate / potassium sulfate / sodium sulfate,2012-06,0.2437,0,1,0.0
magnesium sulfate / potassium sulfate / sodium sulfate,2012-07,-0.11665,0,2,0.0
magnesium sulfate / potassium sulfate / sodium sulfate,2012-08,-0.1074,0,1,0.0
magnesium sulfate / potassium sulfate / sodium sulfate,2012-09,0.0756,0,1,0.0
magnesium sulfate / potassium sulfate / sodium sulfate,2013-01,-0.17313333333333333,0,3,0.0
magnesium sulfate / potassium sulfate / sodium sulfate,2013-03,0.3473,0,1,0.0
magnesium sulfate / potassium sulfate / sodium sulfate,2013-05,-0.06793333333333333,0,3,0.0
magnesium sulfate / potassium sulfate / sodium sulfate,2013-07,0.0563,0,1,0.0
magnesium sulfate / potassium sulfate / sodium sulfate,2013-08,-0.1542,0,1,0.0
magnesium sulfate / potassium sulfate / sodium sulfate,2013-10,-0.06506,1,5,0.2
magnesium sulfate / potassium sulfate / sodium sulfate,2013-11,0.011649999999999994,0,2,0.0
magnesium sulfate / potassium sulfate / sodium sulfate,2013-12,0.07725,0,2,0.0
magnesium sulfate / potassium sulfate / sodium sulfate,2014-01,-0.027250000000000003,0,2,0.0
magnesium sulfate / potassium sulfate / sodium sulfate,2014-02,0.0093,0,1,0.0
magnesium sulfate / potassium sulfate / sodium sulfate,2014-03,0.0493,0,4,0.0
magnesium sulfate / potassium sulfate / sodium sulfate,2014-04,-0.01523333333333334,0,3,0.0
magnesium sulfate / potassium sulfate / sodium sulfate,2014-05,-0.0381,1,4,0.25
magnesium sulfate / potassium sulfate / sodium sulfate,2014-06,0.13743333333333332,0,3,0.0
magnesium sulfate / potassium sulfate / sodium sulfate,2014-07,0.0377,0,2,0.0
magnesium sulfate / potassium sulfate / sodium sulfate,2014-08,0.00950000000000001,0,7,0.0
magnesium sulfate / potassium sulfate / sodium sulfate,2014-09,0.23895,0,2,0.0
magnesium sulfate / potassium sulfate / sodium sulfate,2014-10,-0.032900000000000006,0,3,0.0
magnesium sulfate / potassium sulfate / sodium sulfate,2014-11,0.07097142857142857,0,7,0.0
magnesium sulfate / potassium sulfate / sodium sulfate,2014-12,-0.0046,0,4,0.0
magnesium sulfate / potassium sulfate / sodium sulfate,2015-01,0.03576,0,5,0.0
magnesium sulfate / potassium sulfate / sodium sulfate,2015-02,-0.13095,0,2,0.0
magnesium sulfate / potassium sulfate / sodium sulfate,2015-03,-0.004833333333333336,0,6,0.0
magnesium sulfate / potassium sulfate / sodium sulfate,2015-04,-0.029514285714285708,0,7,0.0
magnesium sulfate / potassium sulfate / sodium sulfate,2015-05,-0.0524,1,10,0.1
magnesium sulfate / potassium sulfate / sodium sulfate,2015-06,0.06248,0,5,0.0
magnesium sulfate / potassium sulfate / sodium sulfate,2015-07,-0.026357142857142857,0,7,0.0
magnesium sulfate / potassium sulfate / sodium sulfate,2015-08,-0.05569285714285715,0,14,0.0
magnesium sulfate / potassium sulfate / sodium sulfate,2015-09,0.037219999999999996,0,5,0.0
magnesium sulfate / potassium sulfate / sodium sulfate,2015-10,-0.07118750000000001,0,8,0.0
magnesium sulfate / potassium sulfate / sodium sulfate,2015-11,0.029328571428571426,0,14,0.0
magnesium sulfate / potassium sulfate / sodium sulfate,2015-12,-0.09203076923076924,1,13,0.07692307692307693
magnesium sulfate / potassium sulfate / sodium sulfate,2016-01,-0.009840000000000005,0,10,0.0
magnesium sulfate / potassium sulfate / sodium sulfate,2016-02,0.028983333333333333,0,6,0.0
magnesium sulfate / potassium sulfate / sodium sulfate,2016-03,-0.0093625,1,16,0.0625
magnesium sulfate / potassium sulfate / sodium sulfate,2016-04,-0.038675,0,12,0.0
magnesium sulfate / potassium sulfate / sodium sulfate,2016-05,0.022775000000000004,0,8,0.0
magnesium sulfate / potassium sulfate / sodium sulfate,2016-06,-0.08335,0,6,0.0
magnesium sulfate / potassium sulfate / sodium sulfate,2016-07,-0.10641764705882352,0,17,0.0
magnesium sulfate / potassium sulfate / sodium sulfate,2016-08,-0.09983333333333334,0,15,0.0
magnesium sulfate / potassium sulfate / sodium sulfate,2016-09,0.025992307692307696,0,13,0.0
magnesium sulfate / potassium sulfate / sodium sulfate,2016-10,0.1020875,0,8,0.0
magnesium sulfate / potassium sulfate / sodium sulfate,2016-11,-0.03387272727272727,0,11,0.0
magnesium sulfate / potassium sulfate / sodium sulfate,2016-12,0.1584,0,3,0.0
magnesium sulfate / potassium sulfate / sodium sulfate,2017-01,-0.010574999999999998,0,4,0.0
magnesium sulfate / potassium sulfate / sodium sulfate,2017-02,-0.11207500000000001,0,8,0.0
magnesium sulfate / potassium sulfate / sodium sulfate,2017-03,-0.04746,0,5,0.0
magnesium sulfate / potassium sulfate / sodium sulfate,2017-04,-0.02378571428571429,0,7,0.0
magnesium sulfate / potassium sulfate / sodium sulfate,2017-05,-0.010199999999999996,0,7,0.0
magnesium sulfate / potassium sulfate / sodium sulfate,2017-06,-0.014033333333333335,0,6,0.0
magnesium sulfate / potassium sulfate / sodium sulfate,2017-07,-0.0011999999999999975,0,10,0.0
magnesium sulfate / potassium sulfate / sodium sulfate,2017-08,0.001720000000000005,0,10,0.0
magnesium sulfate / potassium sulfate / sodium sulfate,2017-09,-0.21335,0,6,0.0
magnesium sulfate / potassium sulfate / sodium sulfate,2017-10,-0.001991666666666667,0,12,0.0
magnesium sulfate / potassium sulfate / sodium sulfate,2017-11,-0.09068000000000001,0,5,0.0
magnesium sulfate / potassium sulfate / sodium sulfate,2017-12,-0.017916666666666668,0,6,0.0
medroxyprogesterone,2008-07,1.0,0,1,0.0
medroxyprogesterone,2008-10,0.1,0,1,0.0
medroxyprogesterone,2008-11,0.2222,0,1,0.0
medroxyprogesterone,2008-12,0.19,0,2,0.0
medroxyprogesterone,2009-01,0.32084999999999997,0,2,0.0
medroxyprogesterone,2009-03,-0.013400000000000002,1,2,0.5
medroxyprogesterone,2009-04,0.0,0,1,0.0
medroxyprogesterone,2009-07,0.075,0,1,0.0
medroxyprogesterone,2009-08,0.3029,0,2,0.0
medroxyprogesterone,2009-09,-0.29164999999999996,0,2,0.0
medroxyprogesterone,2009-10,0.09725,0,2,0.0
medroxyprogesterone,2009-11,-0.078,0,1,0.0
medroxyprogesterone,2009-12,0.13235000000000002,0,2,0.0
medroxyprogesterone,2010-01,0.2151,0,1,0.0
medroxyprogesterone,2010-02,-0.039900000000000005,0,2,0.0
medroxyprogesterone,2010-06,-0.0054,0,1,0.0
medroxyprogesterone,2010-07,0.3125,0,1,0.0
medroxyprogesterone,2010-09,-0.0017,0,1,0.0
medroxyprogesterone,2011-01,0.08945,0,2,0.0
medroxyprogesterone,2011-03,0.1940333333333333,1,3,0.3333333333333333
medroxyprogesterone,2011-05,0.24033333333333332,1,3,0.3333333333333333
medroxyprogesterone,2011-06,-0.1348,0,2,0.0
medroxyprogesterone,2011-07,0.19663333333333335,0,3,0.0
medroxyprogesterone,2011-08,-0.014833333333333336,0,3,0.0
medroxyprogesterone,2011-09,0.0042,0,1,0.0
medroxyprogesterone,2011-10,0.1444,1,1,1.0
medroxyprogesterone,2011-11,0.02865,0,2,0.0
medroxyprogesterone,2012-01,-1.0,0,1,0.0
medroxyprogesterone,2012-03,-0.1886,0,1,0.0
medroxyprogesterone,2012-04,-0.1476333333333333,0,3,0.0
medroxyprogesterone,2012-05,0.1363,0,2,0.0
medroxyprogesterone,2012-06,0.07916666666666666,0,6,0.0
medroxyprogesterone,2012-07,-0.1375,0,1,0.0
medroxyprogesterone,2012-08,-0.004250000000000004,0,4,0.0
medroxyprogesterone,2012-09,0.0629,0,1,0.0
medroxyprogesterone,2012-10,-0.09534999999999999,0,2,0.0
medroxyprogesterone,2012-11,0.04886666666666665,0,3,0.0
medroxyprogesterone,2012-12,0.28125,0,2,0.0
medroxyprogesterone,2013-01,0.0755,0,1,0.0
medroxyprogesterone,2013-02,0.2,0,1,0.0
medroxyprogesterone,2013-03,-0.2233,0,1,0.0
medroxyprogesterone,2013-04,0.2556,0,1,0.0
medroxyprogesterone,2013-05,0.11050000000000001,0,2,0.0
medroxyprogesterone,2013-06,0.12606666666666666,0,3,0.0
medroxyprogesterone,2013-07,0.1697,0,1,0.0
medroxyprogesterone,2013-08,-0.0167,0,1,0.0
medroxyprogesterone,2013-09,-0.18675,0,2,0.0
medroxyprogesterone,2013-10,0.10355,1,2,0.5
medroxyprogesterone,2013-11,-0.005320000000000003,0,5,0.0
medroxyprogesterone,2014-01,-0.10010000000000001,0,3,0.0
medroxyprogesterone,2014-02,0.10195000000000001,0,2,0.0
medroxyprogesterone,2014-03,0.16885,0,2,0.0
medroxyprogesterone,2014-05,-0.06833333333333334,2,3,0.6666666666666666
medroxyprogesterone,2014-06,0.04466666666666667,1,3,0.3333333333333333
medroxyprogesterone,2014-07,-0.02616666666666667,0,3,0.0
medroxyprogesterone,2014-08,-0.014600000000000005,2,5,0.4
medroxyprogesterone,2014-09,-0.04033333333333334,1,6,0.16666666666666666
medroxyprogesterone,2014-10,0.14615,0,4,0.0
medroxyprogesterone,2014-11,-0.06958333333333333,0,6,0.0
medroxyprogesterone,2014-12,0.02405,0,4,0.0
medroxyprogesterone,2015-01,0.1431,1,5,0.2
medroxyprogesterone,2015-02,0.07723333333333333,0,3,0.0
medroxyprogesterone,2015-03,0.029200000000000004,0,6,0.0
medroxyprogesterone,2015-04,0.08961428571428573,1,14,0.07142857142857142
